时间,开盘,收盘,成交量,涨跌幅,成交额
2025-10-22 10:02:00,101.4357300759422,102.58550353925456,19181,1.133499470503696,1967692.5433864417
2025-10-22 10:03:00,101.4357300759422,102.83544694313451,58335,1.3799051538786022,5998905.797427752
2025-10-22 10:04:00,101.4357300759422,103.03667579755276,26891,1.5782857977282516,2770759.2488719914
2025-10-22 10:05:00,101.4357300759422,103.13458611099674,61656,1.6748102801474873,6358866.041259615
2025-10-22 10:06:00,101.4357300759422,103.17565766370677,57326,1.7153005025565715,5914647.751229654
2025-10-22 10:07:00,101.4357300759422,103.18786889544097,95158,1.7273388954631486,9819151.228352372
2025-10-22 10:08:00,101.4357300759422,103.03492900445501,13050,1.576563728890723,1344605.8235081378
2025-10-22 10:09:00,101.4357300759422,102.9916330185554,16051,1.5338805581113668,1653118.7015808327
2025-10-22 10:10:00,101.4357300759422,103.15577400344036,85840,1.6956982773332463,8854891.64045532
2025-10-22 10:11:00,101.4357300759422,103.25985662841263,36148,1.7983077078508325,3732637.29740386
2025-10-22 10:12:00,101.4357300759422,103.31255735372345,1773,1.8502625025482722,183173.16418815168
2025-10-22 10:13:00,101.4357300759422,103.34562563611235,80262,1.8828627336149317,8294726.604805649
2025-10-22 10:14:00,101.4357300759422,103.33785177684703,24727,1.875198906224429,2555235.0608860967
2025-10-22 10:15:00,101.4357300759422,103.49212134527558,24821,2.027284929870188,2568777.943911085
2025-10-22 10:16:00,101.4357300759422,103.37165077554509,70458,1.9085195109785458,7283359.770343356
2025-10-22 10:17:00,101.4357300759422,103.40954409757457,92518,1.94587648765836,9567244.200819403
2025-10-22 10:18:00,101.4357300759422,103.21827535319035,15207,1.757314977585911,1569640.3132959655
2025-10-22 10:19:00,101.4357300759422,103.30051772787587,50222,1.838393286603801,5187958.601329382
2025-10-22 10:20:00,101.4357300759422,103.37046625262614,15632,1.9073517538992002,1615887.128461052
2025-10-22 10:21:00,101.4357300759422,103.54901540594821,9214,2.0833737070989233,954100.6279504069
2025-10-22 10:22:00,101.4357300759422,103.64891220154105,35651,2.1818565548272773,3695187.36889714
2025-10-22 10:23:00,101.4357300759422,103.53192108687266,84453,2.066521342490546,8743581.331549656
2025-10-22 10:24:00,101.4357300759422,103.50475064873827,79790,2.0397354770819387,8258644.054262826
2025-10-22 10:25:00,101.4357300759422,103.63493165083278,31405,2.168073886040056,3254655.0284944037
2025-10-22 10:26:00,101.4357300759422,103.68641090453954,40506,2.2188244979479244,4199921.760099279
2025-10-22 10:27:00,101.4357300759422,103.54501658473335,14124,2.0794314855445695,1462469.8142427737
2025-10-22 10:28:00,101.4357300759422,103.61192667095013,46028,2.1453945206276526,4769049.760810493
2025-10-22 10:29:00,101.4357300759422,103.54664888095802,67283,2.0810406781076374,6966929.176657498
2025-10-22 10:30:00,101.4357300759422,103.66562145296075,85958,2.1983293020606087,8910889.4888536
2025-10-22 10:31:00,101.4357300759422,103.6863034198785,31154,2.2187185346340454,3230243.096742895
2025-10-22 10:32:00,101.4357300759422,103.82783091794546,21674,2.358242840281588,2250364.40731555
2025-10-22 10:33:00,101.4357300759422,103.87517453248738,51609,2.4049163492182,5360893.882447141
2025-10-22 10:34:00,101.4357300759422,103.86892807631043,27608,2.398758305920956,2867613.366330778
2025-10-22 10:35:00,101.4357300759422,103.9343072069698,47746,2.463212054723707,4962447.431903981
2025-10-22 10:36:00,101.4357300759422,103.81504318509512,75574,2.3456361061054087,7845718.073670379
2025-10-22 10:37:00,101.4357300759422,103.77534789191006,96447,2.3065026635252117,10008820.97813105
2025-10-22 10:38:00,101.4357300759422,103.63519940681618,42461,2.168337852182156,4400454.202012822
2025-10-22 10:39:00,101.4357300759422,103.42184579480441,41406,1.9580040656041575,4282284.946979672
2025-10-22 10:40:00,101.4357300759422,103.50772579513095,41812,2.04266851299586,4327865.030946015
2025-10-22 10:41:00,101.4357300759422,103.61271056873083,75740,2.146167323051529,7847626.698475673
2025-10-22 10:42:00,101.4357300759422,103.67189142374184,57040,2.2045105271342624,5913444.686810235
2025-10-22 10:43:00,101.4357300759422,103.75577413518431,27971,2.287205955441096,2902152.75833524
2025-10-22 10:44:00,101.4357300759422,103.85754762995859,40622,2.3875389393887447,4218901.299824178
2025-10-22 10:45:00,101.4357300759422,103.94428472026534,29915,2.473048345435136,3109493.2774067377
2025-10-22 10:46:00,101.4357300759422,103.8547009216306,96414,2.384732523616062,10013047.134658093
2025-10-22 10:47:00,101.4357300759422,103.70395607560035,88962,2.236121333143637,9225711.340397557
2025-10-22 10:48:00,101.4357300759422,103.58110884957867,91151,2.1150128973590254,9441521.652747946
2025-10-22 10:49:00,101.4357300759422,103.7530275371339,39670,2.284498232976495,4115882.6023981017
2025-10-22 10:50:00,101.4357300759422,103.78374574238174,6475,2.314781650096709,671999.7536819217
2025-10-22 10:51:00,101.4357300759422,103.75239610402416,94458,2.2838757372254603,9800243.831193915
2025-10-22 10:52:00,101.4357300759422,103.81031739041346,1109,2.3409772007294327,115125.64198596853
2025-10-22 10:53:00,101.4357300759422,103.70775878141448,36956,2.2398702151315675,3832623.9335259534
2025-10-22 10:54:00,101.4357300759422,103.63066311988479,57130,2.1638657722474086,5920419.784039018
2025-10-22 10:55:00,101.4357300759422,103.61874360361432,9015,2.152114965838714,934122.973586583
2025-10-22 10:56:00,101.4357300759422,103.74643898499812,78286,2.2780029357761356,8121893.722379563
2025-10-22 10:57:00,101.4357300759422,103.66850092915038,67717,2.201168021895805,7020119.877419276
2025-10-22 10:58:00,101.4357300759422,103.59539341686683,38901,2.12909527964924,4029964.3993095364
2025-10-22 10:59:00,101.4357300759422,103.58064667574618,18776,2.1145572651748434,1944830.2219838102
2025-10-22 11:00:00,101.4357300759422,103.61689359591107,94856,2.150291143304117,9828684.05893374
2025-10-22 11:01:00,101.4357300759422,103.71418548219266,36759,2.246205951832403,3812429.74413992
2025-10-22 11:02:00,101.4357300759422,103.75572471744866,62125,2.287157237168347,6445824.398071498
2025-10-22 11:03:00,101.4357300759422,103.67455067790065,31707,2.2071321419802503,3287208.978344196
2025-10-22 11:04:00,101.4357300759422,103.78551927784224,5026,2.3165300827832747,521626.0198904351
2025-10-22 11:05:00,101.4357300759422,103.80891844644398,64973,2.3395980575336095,6744776.8582208045
2025-10-22 11:06:00,101.4357300759422,103.78660826408834,65971,2.317603655424083,6846906.333790172
2025-10-22 11:07:00,101.4357300759422,103.86930818914009,93635,2.3991330386008203,9725802.672290131
2025-10-22 11:08:00,101.4357300759422,103.95301819570602,52576,2.4816582065108506,5465433.88465744
2025-10-22 11:09:00,101.4357300759422,103.92642425142589,93040,2.455440675212728,9669314.512352664
2025-10-22 11:10:00,101.4357300759422,103.9938934040127,48198,2.521954863592213,5012297.674286604
2025-10-22 11:11:00,101.4357300759422,104.01492780116358,79862,2.5426915380708515,8306840.164056526
2025-10-22 11:12:00,101.4357300759422,104.13289989526167,28264,2.6589938449697925,2943212.282639676
2025-10-22 11:13:00,101.4357300759422,104.09520990662409,40161,2.6218373236834847,4180567.7250599302
2025-10-22 11:14:00,101.4357300759422,104.0348931343822,15646,2.562374280240376,1627729.9379805438
2025-10-22 11:15:00,101.4357300759422,104.00116072762721,85512,2.529119324881224,8893347.256140858
2025-10-22 11:16:00,101.4357300759422,103.97822991971445,98059,2.5065130816022574,10196001.247697279
2025-10-22 11:17:00,101.4357300759422,104.04428676009312,18081,2.5716349477624467,1881224.7489092436
2025-10-22 11:18:00,101.4357300759422,103.94398431061012,52988,2.472752187804095,5507783.840650609
2025-10-22 11:19:00,101.4357300759422,104.12519091619856,93525,2.6513939794615027,9738308.48043747
2025-10-22 11:20:00,101.4357300759422,104.11152642893433,8046,2.637922900529066,837681.3416472056
2025-10-22 11:21:00,101.4357300759422,103.99572361001219,4908,2.5237591646980695,510411.01147793984
2025-10-22 11:22:00,101.4357300759422,103.92887475115504,65518,2.4578564903572797,6809212.015946176
2025-10-22 11:23:00,101.4357300759422,103.97809612582297,56623,2.506381181441064,5887551.736932474
2025-10-22 11:24:00,101.4357300759422,104.22504636679803,71126,2.7498360673970934,7413110.6478848765
2025-10-22 11:25:00,101.4357300759422,104.24781936944275,6671,2.7722867389974093,695437.2030135526
2025-10-22 11:26:00,101.4357300759422,104.28399256558347,34200,2.8079479365987314,3566512.545742955
2025-10-22 11:27:00,101.4357300759422,104.38587062116528,44895,2.9083840013912177,4686403.661537215
2025-10-22 11:28:00,101.4357300759422,104.47618871783054,90697,2.9974237279231097,9475676.888141077
2025-10-22 11:29:00,101.4357300759422,104.3343240504874,66072,2.8575670253224272,6893577.4586638035
2025-10-22 11:30:00,101.4357300759422,104.4361076709724,88775,2.9579099916606344,9271315.458490575
2025-10-22 13:00:00,101.4357300759422,104.33852155178093,85489,2.8617051148204675,8919795.8689402
2025-10-22 13:01:00,101.4357300759422,104.31258433940202,59788,2.8361350199835877,6236640.792484168
2025-10-22 13:02:00,101.4357300759422,104.40455679606521,72751,2.926805690559253,7595535.91147054
2025-10-22 13:03:00,101.4357300759422,104.4645219549976,35049,2.9859220974579825,3661377.030000711
2025-10-22 13:04:00,101.4357300759422,104.41893283119799,93376,2.9409782460503298,9750222.272045944
2025-10-22 13:05:00,101.4357300759422,104.44913552122964,6746,2.970753444601204,704613.8682262151
2025-10-22 13:06:00,101.4357300759422,104.45837543354999,93485,2.979862574405301,9765291.227405421
2025-10-22 13:07:00,101.4357300759422,104.62418647512749,92976,3.143326712193195,9727538.361711454
2025-10-22 13:08:00,101.4357300759422,104.63328701479924,65989,3.1522984420411904,6904645.976819587
2025-10-22 13:09:00,101.4357300759422,104.78409799028712,9459,3.300974825969205,991152.7828901259
2025-10-22 13:10:00,101.4357300759422,104.79089284319241,22843,3.3076735039401672,2393738.365217044
2025-10-22 13:11:00,101.4357300759422,104.8504629424699,8181,3.3664004428924477,857781.6373323463
2025-10-22 13:12:00,101.4357300759422,104.98929556484832,75491,3.503268016354455,7925746.911485964
2025-10-22 13:13:00,101.4357300759422,105.04277459238877,36642,3.555990097124617,3848977.346614309
2025-10-22 13:14:00,101.4357300759422,105.20015701392073,71048,3.7111449142823716,7474260.75552504
2025-10-22 13:15:00,101.4357300759422,105.3908228993746,18803,3.899112098341795,1981663.6429769406
2025-10-22 13:16:00,101.4357300759422,105.52407131125914,3737,4.030474500707104,394343.4544901754
2025-10-22 13:17:00,101.4357300759422,105.52743995695094,96368,4.033795466297119,10169468.333771449
2025-10-22 13:18:00,101.4357300759422,105.4546213889843,76701,3.96200757862466,8088474.915156485
2025-10-22 13:19:00,101.4357300759422,105.62715611451563,7060,4.132100232763558,745727.7221684803
2025-10-22 13:20:00,101.4357300759422,105.69608723132407,28037,4.200055692596938,2963401.1977046328
2025-10-22 13:21:00,101.4357300759422,105.64820281533467,74744,4.152849036763184,7896569.271229374
2025-10-22 13:22:00,101.4357300759422,105.59506441388895,94472,4.100462760836598,9975776.925308917
2025-10-22 13:23:00,101.4357300759422,105.66821312167471,90717,4.172576115500681,9585903.289758965
2025-10-22 13:24:00,101.4357300759422,105.85126082515842,23502,4.353032945994895,2487716.3319128733
2025-10-22 13:25:00,101.4357300759422,105.9101629825347,47774,4.411101397153261,5059752.126327612
2025-10-22 13:26:00,101.4357300759422,106.19949824170781,18553,4.696341380102553,1970319.290878405
2025-10-22 13:27:00,101.4357300759422,106.1294849364704,56208,4.627319049228618,5965326.089309129
2025-10-22 13:28:00,101.4357300759422,106.02054097793832,53323,4.519917092885906,5653333.306566605
2025-10-22 13:29:00,101.4357300759422,105.9601917094657,67125,4.460422013166521,7112577.868497886
2025-10-22 13:30:00,101.4357300759422,106.1072052097174,18263,4.605354671650508,1937835.888745069
2025-10-22 13:31:00,101.4357300759422,106.0584738971702,33199,4.557313106305916,3521035.2749121534
2025-10-22 13:32:00,101.4357300759422,106.28553787407051,86356,4.781163200084815,9178393.908653233
2025-10-22 13:33:00,101.4357300759422,106.37773893247834,52456,4.87205923675631,5580150.673442083
2025-10-22 13:34:00,101.4357300759422,106.47208774367903,27165,4.965072626742306,2892314.2635570406
2025-10-22 13:35:00,101.4357300759422,106.57874897719097,92987,5.070224167951798,9910438.131142057
2025-10-22 13:36:00,101.4357300759422,106.50440145591536,36675,4.996928967907444,3906048.9233956956
2025-10-22 13:37:00,101.4357300759422,106.46085206778032,82705,4.953995981569759,8804844.770265771
2025-10-22 13:38:00,101.4357300759422,106.42302831304752,74691,4.916707587525093,7948842.407729832
2025-10-22 13:39:00,101.4357300759422,106.5489911270492,82425,5.040887512988612,8782300.593647031
2025-10-22 13:40:00,101.4357300759422,106.54226259029342,35226,5.0342542125226375,3753057.742005676
2025-10-22 13:41:00,101.4357300759422,106.60291248152336,73897,5.094045659958901,7877635.423647132
2025-10-22 13:42:00,101.4357300759422,106.46252609020435,18846,4.95564630973595,2006392.7666959912
2025-10-22 13:43:00,101.4357300759422,106.56526792370566,5876,5.056933926460738,626177.5143196945
2025-10-22 13:44:00,101.4357300759422,106.61309916371266,47249,5.104088158969522,5037362.322386259
2025-10-22 13:45:00,101.4357300759422,106.53410843961619,25362,5.026215476397677,2701918.0582455457
2025-10-22 13:46:00,101.4357300759422,106.52073991015224,31441,5.013036166253282,3349118.583515097
2025-10-22 13:47:00,101.4357300759422,106.62711387698454,97693,5.117904506780491,10416722.635984251
2025-10-22 13:48:00,101.4357300759422,106.46664065256581,91039,4.959702634226715,9692616.49836894
2025-10-22 13:49:00,101.4357300759422,106.38250861720641,97010,4.876761410955188,10320167.160955194
2025-10-22 13:50:00,101.4357300759422,106.44711895020264,11023,4.940457243723229,1173366.5921880836
2025-10-22 13:51:00,101.4357300759422,106.38521636819002,85202,4.879430836197729,9064233.205002526
2025-10-22 13:52:00,101.4357300759422,106.47990791141773,26089,4.972782107152063,2777954.317500977
2025-10-22 13:53:00,101.4357300759422,106.48045710591566,3707,4.973323528303686,394723.05449162936
2025-10-22 13:54:00,101.4357300759422,106.56367753693354,84933,5.055366050160215,9050772.824244376
2025-10-22 13:55:00,101.4357300759422,106.66525918577622,93387,5.1555099035801355,9961148.559582084
2025-10-22 13:56:00,101.4357300759422,106.74754786925673,89465,5.236633865934337,9550169.370123053
2025-10-22 13:57:00,101.4357300759422,106.67913344061421,71602,5.169187781018003,7638439.312614858
2025-10-22 13:58:00,101.4357300759422,106.72578357338747,19398,5.21517762378676,2070266.7497565702
2025-10-22 13:59:00,101.4357300759422,106.83021126887012,16717,5.318127240656922,1785880.6417817017
2025-10-22 14:00:00,101.4357300759422,106.92826452207511,23889,5.414792639655475,2554409.3111678525
