date,open,high,low,close,volume
2025-01-14,81.63166421013261,83.05172780864811,79.86884692188094,82.90195430157546,20809171
2025-01-15,82.63235719044583,86.02343776733966,80.46389972980175,84.68749646593889,21862987
2025-01-16,84.71086522784736,87.91262577192037,83.67150421641583,87.74713224151803,23690586
2025-01-17,87.41387303171423,89.8202762718965,85.46717782449655,89.61891894690147,17911067
2025-01-20,90.40857202346788,92.76237001715873,88.63638369910223,90.26127245480616,24807634
2025-01-21,88.7507078870047,92.58318741781785,88.68585630132245,91.91220434866621,20353261
2025-01-22,91.71395076372936,93.95514748214293,91.6418315013111,92.28107409158453,43131995
2025-01-23,91.77654788794082,94.26145945872594,90.62764212192202,93.65457643875216,5863873
2025-01-24,92.39564653088713,96.03630650128345,90.77232089864944,95.26254349210754,4761341
2025-01-27,95.28920858207861,99.33920635989688,92.55016429818106,96.74835427841492,23105583
2025-01-28,96.98440542196981,97.01956817799784,95.19237551462024,96.52184496340777,42091811
2025-01-29,96.70110944730155,101.07549278673127,96.27069553628692,98.14760596162863,26416926
2025-01-30,98.32132705671658,99.45242461477235,97.87044639573439,98.80172043356004,10116241
2025-01-31,98.5279296549131,100.60626316228094,98.31948120804803,99.26863911731495,43474049
2025-02-03,99.07379885447192,100.72936436203571,96.87401657614404,99.92005556725884,23620544
2025-02-04,99.07737781848894,103.22570195198473,97.16631391683838,101.26821245527307,15023139
2025-02-05,101.6916342146985,104.21841449740633,100.31994222070594,102.10393110080167,23351659
2025-02-06,101.89640128696492,105.04343036141026,101.6624549409391,103.55003477179355,25840125
2025-02-07,104.20254777126794,106.47569049305613,102.33948821112219,103.97582532221217,12295082
2025-02-10,104.19645311382959,107.38230514908213,102.12250337075072,105.14198457852065,1023697
2025-02-11,105.1217995889347,107.72325454819786,103.00050293272263,105.42111314978362,29127185
2025-02-12,104.88558323354445,108.31539895209522,103.2256505137247,105.176703868706,33940939
2025-02-13,104.11745672964109,107.7646862864988,101.73688161060126,104.93884521549776,27952998
2025-02-14,106.44166065013641,107.65407666781945,104.3522486945333,105.33346898269747,41339734
2025-02-17,104.31951956837203,105.87543162472609,102.64449712334968,105.65241735589188,20874926
2025-02-18,106.7211113014051,109.02671322350307,104.01659831237227,105.75036000344656,24835583
2025-02-19,105.28434956193281,106.59708708068194,104.50247769170272,104.9727188607304,16423725
2025-02-20,103.81109819390014,106.48800916048747,103.34489525870785,105.34243803390657,7575963
2025-02-21,107.2009976847209,108.60498613682094,102.64545889379158,105.49109040124803,12441072
2025-02-24,103.27924787080602,106.68199127671446,100.1985489975736,105.08668641605072,38322627
2025-02-25,105.91724536374463,106.98085079240431,104.24873679864626,104.77274312181375,36832809
2025-02-26,104.0105359280523,107.7140900393582,102.1209786526402,104.6490925861151,11807619
2025-02-27,103.823246237438,106.77349359771786,102.47653740061,104.68024586521908,2497887
2025-02-28,105.60663076652209,106.92635810097264,103.24925999609017,104.12281296657478,15193155
2025-03-03,106.0277919496173,107.44087278219381,101.09126874818318,103.71156523562024,42860942
2025-03-04,105.44839323753192,108.21389869210198,101.3622622478116,102.22952149863781,42689519
2025-03-05,101.99735480145054,103.03562122623809,99.7205564683636,101.75572564676874,18025860
2025-03-06,100.39654701588972,103.29582634841321,99.45521885041956,101.34683434500752,16945271
2025-03-07,101.67884023383603,104.24486763982614,100.14943972934908,101.1419135034396,24662670
2025-03-10,101.06481806332445,101.86501567825597,100.10991571193334,100.46318827491447,38971121
2025-03-11,99.58420022957623,101.38315619326895,98.54464025655331,100.25430415014088,27457225
2025-03-12,99.40517193882076,101.13880501513576,97.1093729221276,99.99837690467926,12288575
2025-03-13,98.86796128464538,101.70903211253669,98.29103777754527,99.57445428637163,48702791
2025-03-14,100.81564770816995,102.71201965106495,97.55060992145432,98.22574005698337,45970565
2025-03-17,95.69012473830935,98.51251235284491,94.27288406073832,96.50808512220867,7789774
2025-03-18,95.91915373212665,98.53002750905443,93.94226085445021,95.95899118111133,18621195
2025-03-19,95.82964637324764,97.40149228049073,93.44385265783092,94.47250042828107,2049713
2025-03-20,95.31672249253239,95.38944351969563,90.95366028256778,93.53965528645132,27672723
2025-03-21,94.83189324535807,97.18010046247893,90.83228362584627,91.57613950713387,38806774
2025-03-24,91.83212739921377,92.50447519673776,89.58551553981948,90.51619830406821,2409289
2025-03-25,89.25044297971654,89.81320531856127,86.54489251219672,89.19578954910675,16817346
2025-03-26,90.04993374841389,90.29877843163712,86.50467442132273,88.13724852166688,11107460
2025-03-27,87.18316113386152,89.37835802629486,85.85093295128569,87.04835458844164,36329783
2025-03-28,85.14993011749262,88.51007910909271,84.3805816690014,86.09048237487075,28068353
2025-03-31,85.20145135023277,87.47216019407861,85.02632584977479,86.1292611743337,25175715
2025-04-01,85.91618361901328,87.5182583054638,82.13650808963362,83.43806663720046,47914064
2025-04-02,83.49915626057691,84.53468041688765,80.80853413825447,82.90480342811725,1243931
2025-04-03,81.98179154277462,84.35998273034573,79.01834796592419,81.35070989957694,11019705
2025-04-04,80.77289651248128,81.28328183972039,77.7369973361102,78.60948900948006,38697368
2025-04-07,78.63964044059485,79.28195319311638,75.12776969059745,76.93816926543573,41052168
2025-04-08,76.48259747638325,77.9678152634623,74.71167093134234,75.58902493586345,39500952
2025-04-09,75.52341162508183,76.81167337623609,74.12867055792857,74.66595498137417,12150770
2025-04-10,74.33839631469641,74.95504431641143,71.21311051381737,72.75433037957859,22283043
2025-04-11,73.1434413397761,74.33477887610326,71.93072282036398,71.97579922084923,45742749
2025-04-14,72.8630774723933,73.96399918896901,69.75029074285399,70.18124041495561,14117166
2025-04-15,70.1799569720258,70.6319016052128,68.98305669683083,69.02832310551112,48515277
2025-04-16,69.45616387429736,70.09198586731401,65.24334260934262,66.43339926548362,33217974
2025-04-17,66.15139416328155,67.07749730054658,65.280784902362,65.55313290534208,21845061
2025-04-18,64.58734723462058,64.72302240462662,63.57163422772667,64.51032891998334,15366582
2025-04-21,65.01588243006192,66.17303752867842,62.666207242534945,63.84969145613638,6802659
2025-04-22,64.56710701263393,64.57702257106529,61.420193265386054,62.202321150165204,25934006
2025-04-23,61.31060624096213,61.59526817603934,60.881274768497065,61.02464069285199,48169103
2025-04-24,61.92707284420331,63.026150837921946,60.20438523520855,61.238739100920206,35990190
2025-04-25,61.45547643926799,62.82876461109456,60.39559052230127,60.53479735279071,45556227
2025-04-28,60.38248946227916,61.512764512877666,60.10214719304107,60.32683885188766,3108662
2025-04-29,61.797705041878594,61.92179993665459,58.50495458740725,59.74978671018857,30478859
2025-04-30,59.548135364400764,60.44068164263387,58.76726325367293,59.36677663165977,33599290
2025-05-01,59.884328709869486,61.1554715995534,57.34877060190896,58.43070097611283,16768262
2025-05-02,58.58918817168753,58.93659909571545,56.25713763871464,57.30356601118121,39872983
2025-05-05,58.21440963812416,58.51193634511267,57.350556508319805,57.90900387026216,10572102
2025-05-06,58.32998372680486,59.204379022108355,56.07940901204823,56.32568319511854,1223592
2025-05-07,56.73291997301237,57.26874871470668,55.408880959591684,56.37495918510779,41469307
2025-05-08,57.22506999922023,57.92706585113525,55.41846836539364,56.16341151467527,34529610
2025-05-09,55.62640593521503,55.91783993958223,54.07023202835216,55.701879255137335,12048820
2025-05-12,56.02276721592576,56.35478834757529,55.45340176375271,56.09506141756142,38500894
2025-05-13,56.25983457226901,57.26313694659437,55.733385503990874,56.87067383392692,17798856
2025-05-14,56.89363408360553,59.03705356276097,55.891723676219584,57.88480752855924,10837715
2025-05-15,57.30750234494386,58.40963404566459,56.895935439795416,57.14226695153032,41795301
2025-05-16,56.6497833117456,58.10615817241189,55.09928007455807,56.7593232261173,47517855
2025-05-19,56.93050343152507,60.092670981224124,55.4475663108453,58.39023875591503,5987175
2025-05-20,58.82585219862412,60.0327005930074,57.22250066112683,58.68685548901269,31876652
2025-05-21,59.37184191727351,60.251550816706406,58.868627303770026,59.562650249257146,44163109
2025-05-22,60.465465195714586,60.723250953478576,59.57462313710182,60.03074022181263,42139572
2025-05-23,60.63180298933356,62.45991267078243,58.87183862250992,61.404553680390556,6607870
2025-05-26,62.32424762634143,62.68484319531954,60.63350651276247,62.162519825460805,5573107
2025-05-27,61.310840593663336,64.31028154407379,61.24259361862005,63.678654855657506,35254773
2025-05-28,64.14640896661224,65.87911724793547,63.174236940883816,65.3989087873875,13160013
2025-05-29,65.66459685446586,68.73668604438376,64.07749530197044,68.0803031866994,49073870
2025-05-30,68.01967921362285,69.87908961885508,67.42628788873995,69.22890280287703,27418277
2025-06-02,69.21612681230205,71.93993351422306,68.58718406532701,70.8053372310932,1057965
2025-06-03,70.19960685904077,74.0928528421994,68.64779924991522,72.49645836633312,28667307
2025-06-04,71.99320264160652,75.27836486673264,70.22018911763588,73.88693452770461,44409062
2025-06-05,74.33804448336187,75.88663130552615,73.53271291588958,75.60695166296861,46710934
2025-06-06,75.01492843604396,77.36994317797198,74.1676092121509,77.05419811777979,42726082
2025-06-09,78.01629975675783,80.40607741641087,76.23023597596885,79.02051396146148,17072792
2025-06-10,79.47786943375458,81.65320338314369,77.75777318780484,80.90076490529773,37975758
2025-06-11,81.21918127216063,83.33002384548088,81.0870879109614,83.0813581732954,8071087
2025-06-12,81.88373843912339,84.3198675193604,79.44152798585891,83.92810607191764,39582940
2025-06-13,83.813508393356,88.489502827367,83.52686290232798,86.6133931412613,29298939
2025-06-16,87.18292699417816,91.52715857758307,86.78454527955299,89.01908968682123,5845683
2025-06-17,88.32441880313479,92.7345142342897,85.96540931315526,91.41986662955618,15090428
2025-06-18,91.80388161721018,95.48270723268742,89.70291874823732,94.5163273505351,14711821
2025-06-19,94.37139029687864,97.0138201055428,93.29670325579899,96.49572183705055,33042283
2025-06-20,96.58930575674283,99.54749694818415,95.47758020575758,97.85856200334587,43712476
2025-06-23,98.0385876103884,100.79861083073904,95.11513415132146,99.7030515851353,18105939
2025-06-24,100.1474000995694,102.90962822645653,99.220516576759,100.74862717352315,15291400
2025-06-25,100.7671690069826,105.48117465435926,100.459743742301,103.72398534010577,9110192
2025-06-26,104.44730075191359,107.0730798293233,103.83804634443773,105.31803449941594,15265351
2025-06-27,106.29927089545652,109.58665132945876,103.14515228788791,106.54116824418637,11751869
2025-06-30,108.70178022090533,111.68690462694416,107.1026664107849,109.0681826296093,38913916
2025-07-01,109.42767526185584,113.83329917730099,106.70744977390925,111.61630740051999,1015032
2025-07-02,113.71065604206062,116.23777199642186,113.43921464771128,113.92170686604615,3496132
2025-07-03,113.29678127007578,118.91144969125405,110.50087089226754,116.54731282818773,41046300
2025-07-04,115.27247284742708,121.41313178685972,112.1764312461912,118.74808075174829,11184097
2025-07-07,119.076323693842,120.96089266749698,117.84514336665862,120.02791075600169,9919375
2025-07-08,120.88215331563939,126.72995520796351,118.18478781494643,123.11199069472124,8190362
2025-07-09,121.92371151005078,128.97197284816653,120.47759586826386,126.42855893753564,8330270
2025-07-10,126.44953645487385,131.210324375158,126.3780431628511,128.14065473114954,44696360
2025-07-11,128.59157723646803,135.38723346210688,125.02955880424553,131.8216395979675,19447471
2025-07-14,132.89601918673523,133.21524260501593,131.74521266786914,132.9587026233653,9779111
2025-07-15,132.32680681272436,137.8205147792375,131.76673735898802,134.3788138459363,29103363
2025-07-16,134.10656596844456,137.29970648276117,131.66205842966912,135.78605832185679,35351371
2025-07-17,134.88530551655225,137.56998680321038,132.66223950403426,137.07132479153776,35427133
2025-07-18,135.28215741353523,141.53592201247847,132.95320108436445,139.1193665397718,15164616
2025-07-21,139.30717998076634,143.73154505268087,135.86738235213974,141.74397002849574,38913523
2025-07-22,141.4992089647971,146.11613774345196,139.05730330741278,144.3995875596332,31235751
2025-07-23,143.09315058380258,148.7138815720033,143.0356503949092,145.44094747228493,7667456
2025-07-24,148.4526156562606,150.02383934559862,145.94881800172473,147.49968938653916,11732379
2025-07-25,146.9232502631085,150.72296582417155,145.65540709761203,149.31822179695598,22768703
2025-07-28,148.11911901849305,152.78544730214486,148.10719853949539,151.7633332829995,1556893
2025-07-29,151.0203958814591,157.3096568959604,149.6027541461357,154.68485100063546,44518254
2025-07-30,158.14529269500082,162.4987054341954,153.35317118157462,155.8280924578424,20253513
2025-07-31,157.00231884920234,159.51954172635953,155.28596941888728,158.35227508209906,37313183
2025-08-01,160.17555196180018,162.91793601298357,157.62027187374642,160.74262893361993,2178469
2025-08-04,161.61380846045876,166.67135036349669,160.9416378797916,162.53985377750828,44256392
2025-08-05,164.20462879653306,167.01454129833868,161.68956766297904,161.99428632759452,37558299
2025-08-06,162.77443039127962,167.25878015796965,162.14236608956793,163.42485046245602,48359174
2025-08-07,162.27353223621455,167.4139197691805,159.56730088279923,165.48354910225814,30001963
2025-08-08,163.50896271923162,168.78196971463666,159.30838092428564,166.4115458554302,20184190
2025-08-11,166.36233845014502,171.0136184744212,165.23753418522648,166.9667639006775,37746339
2025-08-12,167.66716315889147,169.8361042696319,165.9627050951679,167.41346313918663,46723586
2025-08-13,167.3261754730046,168.91059876142742,163.34333119712724,168.830646224198,37194351
2025-08-14,167.72584019893688,169.5807186078299,166.1892258664949,169.43880372701514,37857814
2025-08-15,170.49970159117862,175.0520501737477,165.8956955786532,169.70846110228544,49920770
2025-08-18,169.23485154826813,170.1994916239965,165.9866039914596,169.85775482081894,36281556
2025-08-19,171.2309639269121,173.7822778606824,170.52264462750136,170.83907393132012,13308521
2025-08-20,173.64804715250332,176.4846922841955,167.02954444024766,171.44488108352846,38108323
2025-08-21,173.49629641508716,173.82963977922415,167.0495002670585,171.67456748144815,24828375
2025-08-22,172.19741735835888,172.7093042696761,168.97224362758425,171.8884787061219,37641489
2025-08-25,171.76654328679527,177.23430924054446,168.98326804165862,172.6202961113885,5885903
2025-08-26,170.42091131166487,174.72490340162105,170.3511575764005,171.65905995628154,37009793
2025-08-27,170.46239769291788,174.80280264511762,166.21292158973182,172.19109706033456,31666826
2025-08-28,172.0249389567008,174.03393120284264,167.99115274630665,172.30561194586184,3803977
2025-08-29,172.01543811655213,175.21709750266578,169.48072345869633,173.07398998859117,45034890
2025-09-01,172.93177078615872,176.31160048882785,172.5465074195091,173.87133344926752,18121910
2025-09-02,173.84337248074098,176.24844289144139,171.84370833818863,175.08481051506814,10127430
2025-09-03,178.24048235148453,181.63972431965004,170.73176603553125,173.90473156707841,14501302
2025-09-04,175.33635521718932,178.68938192960798,173.5950976096751,174.29660893055345,6094146
2025-09-05,176.73110317833724,180.3652151431807,170.9147365500574,173.413015816972,6423222
2025-09-08,173.79485264412935,177.11803838422162,170.26291666047442,172.4745535637732,21110993
2025-09-09,171.53691626744563,177.23620735677514,168.5639245644024,172.0901507120152,39548859
2025-09-10,174.05613438197884,178.31065388021494,171.06600004850227,171.49504530687756,49644988
2025-09-11,172.59101332739488,174.23103879679147,165.53776356209036,170.02875523816135,31614068
2025-09-12,170.24755080967515,173.0040512946894,166.6465534112821,170.50743210792785,38949628
2025-09-15,169.93426114912532,172.14596422229388,165.56512094250715,170.59012571215843,28294507
2025-09-16,171.4444812478252,173.6429218099652,164.85216133137823,168.8964232602554,5562333
2025-09-17,168.21103076360473,169.08031431291553,163.42550501679708,168.2938995229611,20734140
2025-09-18,170.7878502154275,174.51048441162072,166.1582937076229,167.86499174569946,41919197
2025-09-19,167.78240046757082,168.50955793898234,166.50025759520477,167.3826111415378,28072474
2025-09-22,169.2611611941175,171.68057665066078,166.03456766989032,168.07735628921682,42105440
2025-09-23,168.55980810359867,169.20410815678338,164.49469851327996,167.86069853389412,4647106
2025-09-24,168.64510827712232,173.65263771332397,161.52195332354546,166.5140842390815,44766308
2025-09-25,165.67255046634858,169.4833878212919,163.98617580521602,165.70537974650378,44502155
2025-09-26,167.1863060117695,171.2475193250001,164.80120334669317,165.05791334502328,40125534
2025-09-29,167.639626750122,169.84071333939778,161.2145157061049,164.56878793800317,39313704
2025-09-30,163.64407517885044,167.80663695071863,161.46463304559452,162.99373548909554,40939323
2025-10-01,163.8075885744236,164.83268770087898,160.78354536083762,161.90260039182576,26911940
2025-10-02,159.94958979116515,163.52055222828687,158.13592134734367,160.94893829853734,14088774
2025-10-03,161.0079255785394,161.80825964970273,158.76894582252402,160.47659514429557,27488185
2025-10-06,160.00942038888863,163.45731176725997,155.6173959721586,159.18123905780362,16269729
2025-10-07,157.5794083730384,162.76313470891134,156.42140790326695,158.28727151078755,2332747
2025-10-08,155.810303842666,158.7791979334548,155.34915899400968,157.4786113820413,32819451
2025-10-09,157.442968658156,160.34217142994822,153.18617897490327,158.25899964872272,30558078
2025-10-10,162.1615260705871,162.99065059889614,155.14851841657241,157.1264288906765,39287138
2025-10-13,157.65573827436253,160.56695549173034,153.95115286287123,157.63219353989192,25996540
2025-10-14,159.72283003010878,163.9590752790307,152.59271153502092,157.28284202509624,1034929
2025-10-15,159.12102885013113,159.70768715579663,156.81279753295777,157.24380227695272,4346848
2025-10-16,158.46895578262453,162.80373192778973,155.23216167974226,156.96128456206648,40082057
2025-10-17,157.6161316642137,161.23806243228847,156.36337441124593,157.60312396997327,9560995
2025-10-20,158.14089439880897,162.82129777164715,157.6562191738401,158.0464598144205,38894869
2025-10-21,157.65019925861452,157.90950796745216,155.70324911342783,157.6108272649938,11823615
2025-10-22,156.47145823417873,161.73301192687876,155.0085051365415,157.6516109405827,16629258
2025-10-23,158.9170992414808,161.2005036653917,154.82283921655318,157.11593696882744,20747275
2025-10-24,159.10363565448975,161.00198047682605,153.0727446172596,157.73287494450204,22763717
2025-10-27,154.11799534367682,159.9638777825023,150.86093195136132,158.82853180519768,40131502
2025-10-28,159.12910443324944,161.3947017639013,155.5094537340112,156.8268977612071,28662981
2025-10-29,157.3310327627628,161.0889314466102,156.15116321627957,157.41120477161226,19735201
2025-10-30,160.83676270546934,162.03485395051248,155.5242795218933,157.05438389034737,1786345
2025-10-31,153.3902140051067,161.40090473322215,150.88844564708705,157.4768874631278,35885554
2025-11-03,155.57960986091152,158.27419121462222,151.33821867041863,158.20735333960903,22338233
2025-11-04,159.58751217190172,161.11337996185753,156.70784720755125,157.87828432063975,11015739
2025-11-05,158.2394946979055,160.642744766645,154.99245361430857,159.05946705369942,40542514
2025-11-06,160.1296298792777,163.01622656976988,157.3892614315124,158.45410966778215,36423340
2025-11-07,159.27632726764227,161.05320242037124,155.40864276220256,159.02974932927836,44760631
2025-11-10,158.35944762256074,162.44045023980073,158.1732138999428,160.07012161099337,6760046
2025-11-11,156.53860482558468,163.4606940004685,154.34232760220615,162.05589704966707,38066323
2025-11-12,162.9085926189045,167.74037614586115,161.37282357986913,163.31639777877595,3393772
2025-11-13,165.1747149410631,168.3789480331704,163.29930984550856,164.0999028512827,43464012
2025-11-14,164.4443333508985,168.9031490469765,162.37862983845125,164.51359808799268,49175118
